Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","472","Vegetables, preserved nes","2016","2016","tonnes","14","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","472","Vegetables, preserved nes","2017","2017","tonnes","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","475","Vegetables, preserved, frozen","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","110","Wafers","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","110","Wafers","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","232","Walnuts, shelled","2011","2011","tonnes","28","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","232","Walnuts, shelled","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","232","Walnuts, shelled","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","222","Walnuts, with shell","2011","2011","tonnes","21","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","631","Waters,ice etc","2014","2014","tonnes","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","631","Waters,ice etc","2015","2015","tonnes","22","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","631","Waters,ice etc","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","631","Waters,ice etc","2017","2017","tonnes","4","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","15","Wheat","2010","2010","tonnes","80","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5610","Import Quantity","15","Wheat","2011","2011","tonnes","2933","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","564","Wine","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","564","Wine","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","564","Wine","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","892","Yoghurt, concentrated or not","2009","2009","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","892","Yoghurt, concentrated or not","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","892","Yoghurt, concentrated or not","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","33","Canada","5910","Export Quantity","892","Yoghurt, concentrated or not","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","40","Chile","5910","Export Quantity","653","Food wastes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","40","Chile","5910","Export Quantity","653","Food wastes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","40","Chile","5910","Export Quantity","56","Maize","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","40","Chile","5910","Export Quantity","753","Oil, essential nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","231","Almonds shelled","2017","2017","tonnes","20","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","633","Beverages, non alcoholic","2010","2010","tonnes","28","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","828","Cigarettes","2009","2009","tonnes","29","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","828","Cigarettes","2010","2010","tonnes","98","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","828","Cigarettes","2011","2011","tonnes","50","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","570","Figs dried","2011","2011","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","620","Fruit, dried nes","2016","2016","tonnes","6","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","1218","Hair, fine","2009","2009","tonnes","21","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","1218","Hair, fine","2011","2011","tonnes","10","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5610","Import Quantity","898","Milk, skimmed dried","2011","2011","tonnes","40","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","247","Peanut butter","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","537","Plums dried (prunes)","2011","2011","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","723","Spices nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","473","Vegetables, frozen","2009","2009","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","473","Vegetables, frozen","2010","2010","tonnes","166","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","473","Vegetables, frozen","2011","2011","tonnes","681","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","96","China, Hong Kong SAR","5910","Export Quantity","631","Waters,ice etc","2016","2016","tonnes","19","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","711","Anise, badian, fennel, coriander","2010","2010","tonnes","24","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","711","Anise, badian, fennel, coriander","2011","2011","tonnes","23","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","515","Apples","2017","2017","tonnes","242","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","527","Apricots, dry","2010","2010","tonnes","3","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","527","Apricots, dry","2011","2011","tonnes","22","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1183","Beeswax","2014","2014","tonnes","20","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1183","Beeswax","2016","2016","tonnes","6","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1183","Beeswax","2017","2017","tonnes","18","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","633","Beverages, non alcoholic","2009","2009","tonnes","103","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","633","Beverages, non alcoholic","2010","2010","tonnes","896","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","633","Beverages, non alcoholic","2011","2011","tonnes","2090","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","633","Beverages, non alcoholic","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","393","Cauliflowers and broccoli","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","901","Cheese, whole cow milk","2011","2011","tonnes","11","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","828","Cigarettes","2009","2009","tonnes","132","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","828","Cigarettes","2010","2010","tonnes","316","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","828","Cigarettes","2011","2011","tonnes","267","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","767","Cotton lint","2009","2009","tonnes","5","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","767","Cotton lint","2010","2010","tonnes","185","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","767","Cotton lint","2011","2011","tonnes","18","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","1293","Crude materials","2009","2009","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","1293","Crude materials","2010","2010","tonnes","81","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","1293","Crude materials","2011","2011","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1062","Eggs, hen, in shell","2010","2010","tonnes","192","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1276","Fatty acids","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5910","Export Quantity","570","Figs dried","2010","2010","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1232","Food prep nes","2009","2009","tonnes","238","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","1022","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","991","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1232","Food prep nes","2014","2014","tonnes","1003","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","41","China, mainland","5610","Import Quantity","1232","Food prep nes","2015","2015","tonnes","1228","R","Estimated data using trading partners database"
